"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08012018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-01 08:15:00,"TDS","T",707,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08012018-WS","TURBIDITY",2018-08-01 08:15:00,"TURB","T",1.53,"ntu",0.06,"ntu",0.1,"","R","Equipment Blank error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08012018-WS","Zinc",2018-08-01 08:15:00,"7440-66-6","T",35.6,"ug/l",2.5,"ug/l",5,"","R","Accuracy error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08012018-WS","Zinc",2018-08-01 08:15:00,"7440-66-6","D",33.8,"ug/l",2.5,"ug/l",5,"N","R","lab error ; Accuracy error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-21 16:00:00,"ALK","T",109,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Aluminum",2018-08-21 16:00:00,"7429-90-5","D",4.4,"ug/l",2.3,"ug/l",10,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Arsenic",2018-08-21 16:00:00,"7440-38-2","T",0.66,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Cadmium",2018-08-21 16:00:00,"7440-43-9","D",0.57,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Calcium",2018-08-21 16:00:00,"7440-70-2","T",60300,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Carbon, Dissolved Organic (DOC)",2018-08-21 16:00:00,"DOC","D",6.6,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","CHLORIDE (AS CL)",2018-08-21 16:00:00,"16887-00-6","T",238,"mg/l",0.6,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Copper",2018-08-21 16:00:00,"7440-50-8","D",14.8,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Copper",2018-08-21 16:00:00,"7440-50-8","T",15.7,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Fluoride, undistilled",2018-08-21 16:00:00,"16984-48-8","T",0.12,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","HARDNESS (AS CACO3)",2018-08-21 16:00:00,"HARD","T",213,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Iron",2018-08-21 16:00:00,"7439-89-6","T",43.3,"ug/l",13,"ug/l",100,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Lead",2018-08-21 16:00:00,"7439-92-1","D",0.86,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Lead",2018-08-21 16:00:00,"7439-92-1","T",0.85,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Magnesium",2018-08-21 16:00:00,"7439-95-4","T",15100,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Manganese",2018-08-21 16:00:00,"7439-96-5","T",13.5,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Nickel",2018-08-21 16:00:00,"7440-02-0","D",2.7,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Nitrate+Nitrite as Nitrogen",2018-08-21 16:00:00,"NO3NO2N","T",15.8,"mg/l",0.016,"mg/l",0.05,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Nitrogen",2018-08-21 16:00:00,"KN","T",16.8,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Nitrogen, ammonia (As N)",2018-08-21 16:00:00,"7664-41-7","T",0.0454,"mg/l",8e-04,"mg/l",0.005,"","T",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-21 16:00:00,"KN","T",1.01,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","NITROGEN, NITRATE (AS N)",2018-08-21 16:00:00,"14797-55-8","T",15.8,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","NITROGEN, NITRITE",2018-08-21 16:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","R","Analyte was analyzed for but not detected ; Holding Time error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Orthophosphate as Phosphorus, Dissolved",2018-08-21 16:00:00,"PDORTHO","D",2.28,"mg/l",0.007,"mg/l",0.025,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-21 16:00:00,"7723-14-0","T",3.2,"mg/l",0.4,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Potassium",2018-08-21 16:00:00,"7440-09-7","T",11300,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Silver",2018-08-21 16:00:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Sodium",2018-08-21 16:00:00,"7440-23-5","T",145000,"ug/l",220,"ug/l",5000,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","SULFATE (AS SO4)",2018-08-21 16:00:00,"14808-79-8","T",36.1,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-21 16:00:00,"TDS","T",668,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","TURBIDITY",2018-08-21 16:00:00,"TURB","T",1.32,"ntu",0.06,"ntu",0.1,"","R","Precision error ; Holding Time error"
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Zinc",2018-08-21 16:00:00,"7440-66-6","D",24.9,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-OCSDSTP-001","15-OCSDSTP-001-08212018-WS","Zinc",2018-08-21 16:00:00,"7440-66-6","T",25.9,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-07-10 10:00:00,"ALK","T",79.6,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Aluminum",2018-07-10 10:00:00,"7429-90-5","D",6.8,"ug/l",2.3,"ug/l",10,"J","R","estimated value due to lab error ; Precision error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Arsenic",2018-07-10 10:00:00,"7440-38-2","T",0.5,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Cadmium",2018-07-10 10:00:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Calcium",2018-07-10 10:00:00,"7440-70-2","T",35300,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Carbon, Dissolved Organic (DOC)",2018-07-10 10:00:00,"DOC","D",3.3,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","CHLORIDE (AS CL)",2018-07-10 10:00:00,"16887-00-6","T",176,"mg/l",0.5,"mg/l",8,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Copper",2018-07-10 10:00:00,"7440-50-8","T",3.8,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Copper",2018-07-10 10:00:00,"7440-50-8","D",3.6,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Fluoride, undistilled",2018-07-10 10:00:00,"16984-48-8","T",0.12,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","HARDNESS (AS CACO3)",2018-07-10 10:00:00,"HARD","T",130,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Iron",2018-07-10 10:00:00,"7439-89-6","T",81.9,"ug/l",13,"ug/l",100,"J","R","estimated value due to lab error ; Precision error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Lead",2018-07-10 10:00:00,"7439-92-1","D",0.11,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Lead",2018-07-10 10:00:00,"7439-92-1","T",0.36,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Magnesium",2018-07-10 10:00:00,"7439-95-4","T",10100,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Manganese",2018-07-10 10:00:00,"7439-96-5","T",27.4,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Nickel",2018-07-10 10:00:00,"7440-02-0","D",1.4,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Nitrate+Nitrite as Nitrogen",2018-07-10 10:00:00,"NO3NO2N","T",2.54,"mg/l",0.004,"mg/l",0.01,"","R","Accuracy error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Nitrogen",2018-07-10 10:00:00,"KN","T",2.99,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Nitrogen, ammonia (As N)",2018-07-10 10:00:00,"7664-41-7","T",0.0475,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-10 10:00:00,"KN","T",0.45,"mg/l",0.08,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","NITROGEN, NITRATE (AS N)",2018-07-10 10:00:00,"14797-55-8","T",2.54,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","NITROGEN, NITRITE",2018-07-10 10:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Orthophosphate as Phosphorus, Dissolved",2018-07-10 10:00:00,"PDORTHO","D",0.321,"mg/l",0.0014,"mg/l",0.005,"","R","Result should be less than the total"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-10 10:00:00,"7723-14-0","T",0.307,"mg/l",0.02,"mg/l",0.05,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Potassium",2018-07-10 10:00:00,"7440-09-7","T",4350,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Silver",2018-07-10 10:00:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Sodium",2018-07-10 10:00:00,"7440-23-5","T",91100,"ug/l",44,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","SULFATE (AS SO4)",2018-07-10 10:00:00,"14808-79-8","T",18.1,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-10 10:00:00,"TDS","T",394,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","TURBIDITY",2018-07-10 10:00:00,"TURB","T",1.86,"ntu",0.06,"ntu",0.1,"","T",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Zinc",2018-07-10 10:00:00,"7440-66-6","T",6.8,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07102018-W","Zinc",2018-07-10 10:00:00,"7440-66-6","D",12.5,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-31 09:45:00,"ALK","T",56.4,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Aluminum",2018-07-31 09:45:00,"7429-90-5","D",11.7,"ug/l",2.3,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Arsenic",2018-07-31 09:45:00,"7440-38-2","T",0.58,"ug/l",0.39,"ug/l",1,"J","R","estimated value due to lab error ; Precision error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Cadmium",2018-07-31 09:45:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Calcium",2018-07-31 09:45:00,"7440-70-2","T",22400,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Carbon, Dissolved Organic (DOC)",2018-07-31 09:45:00,"DOC","D",5,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","CHLORIDE (AS CL)",2018-07-31 09:45:00,"16887-00-6","T",89.2,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Copper",2018-07-31 09:45:00,"7440-50-8","T",2.8,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Copper",2018-07-31 09:45:00,"7440-50-8","D",2.5,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Fluoride, undistilled",2018-07-31 09:45:00,"16984-48-8","T",0.11,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","HARDNESS (AS CACO3)",2018-07-31 09:45:00,"HARD","T",80.6,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Iron",2018-07-31 09:45:00,"7439-89-6","T",339,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Lead",2018-07-31 09:45:00,"7439-92-1","T",0.65,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Lead",2018-07-31 09:45:00,"7439-92-1","D",0.23,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Magnesium",2018-07-31 09:45:00,"7439-95-4","T",6000,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Manganese",2018-07-31 09:45:00,"7439-96-5","T",53.9,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Nickel",2018-07-31 09:45:00,"7440-02-0","D",0.82,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Nitrate+Nitrite as Nitrogen",2018-07-31 09:45:00,"NO3NO2N","T",1.01,"mg/l",7e-04,"mg/l",0.002,"","R","Precision error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Nitrogen",2018-07-31 09:45:00,"KN","T",1.47,"mg/l",NA,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Nitrogen, ammonia (As N)",2018-07-31 09:45:00,"7664-41-7","T",0.0312,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-31 09:45:00,"KN","T",0.46,"mg/l",0.08,"mg/l",0.1,"","T",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","NITROGEN, NITRATE (AS N)",2018-07-31 09:45:00,"14797-55-8","T",0.986,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","NITROGEN, NITRITE",2018-07-31 09:45:00,"14797-65-0","T",0.022,"mg/l",0.007,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Orthophosphate as Phosphorus, Dissolved",2018-07-31 09:45:00,"PDORTHO","D",0.142,"mg/l",0.0014,"mg/l",0.005,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-31 09:45:00,"7723-14-0","T",0.168,"mg/l",0.01,"mg/l",0.025,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Potassium",2018-07-31 09:45:00,"7440-09-7","T",1870,"ug/l",70,"ug/l",2000,"EJ","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Silver",2018-07-31 09:45:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Sodium",2018-07-31 09:45:00,"7440-23-5","T",52700,"ug/l",44,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","SULFATE (AS SO4)",2018-07-31 09:45:00,"14808-79-8","T",10.8,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-31 09:45:00,"TDS","T",242,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","TURBIDITY",2018-07-31 09:45:00,"TURB","T",2.8,"ntu",0.06,"ntu",0.1,"","T",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Zinc",2018-07-31 09:45:00,"7440-66-6","T",3.7,"ug/l",2.5,"ug/l",5,"J","R","estimated value due to lab error ; Accuracy error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-07312018-WS","Zinc",2018-07-31 09:45:00,"7440-66-6","D",5.8,"ug/l",2.5,"ug/l",5,"N","R","lab error ; Accuracy error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-21 10:00:00,"ALK","T",60,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Aluminum",2018-08-21 10:00:00,"7429-90-5","D",9.1,"ug/l",2.3,"ug/l",10,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Arsenic",2018-08-21 10:00:00,"7440-38-2","T",0.71,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Cadmium",2018-08-21 10:00:00,"7440-43-9","D",0.51,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Calcium",2018-08-21 10:00:00,"7440-70-2","T",23800,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Carbon, Dissolved Organic (DOC)",2018-08-21 10:00:00,"DOC","D",4.7,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","CHLORIDE (AS CL)",2018-08-21 10:00:00,"16887-00-6","T",83.5,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Copper",2018-08-21 10:00:00,"7440-50-8","T",3.2,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Copper",2018-08-21 10:00:00,"7440-50-8","D",2.8,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Fluoride, undistilled",2018-08-21 10:00:00,"16984-48-8","T",0.12,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","HARDNESS (AS CACO3)",2018-08-21 10:00:00,"HARD","T",84.9,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Iron",2018-08-21 10:00:00,"7439-89-6","T",350,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Lead",2018-08-21 10:00:00,"7439-92-1","D",0.85,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Lead",2018-08-21 10:00:00,"7439-92-1","T",1.3,"ug/l",0.067,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Magnesium",2018-08-21 10:00:00,"7439-95-4","T",6180,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Manganese",2018-08-21 10:00:00,"7439-96-5","T",53.3,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Nickel",2018-08-21 10:00:00,"7440-02-0","D",0.84,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Nitrate+Nitrite as Nitrogen",2018-08-21 10:00:00,"NO3NO2N","T",1.31,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Nitrogen",2018-08-21 10:00:00,"KN","T",1.78,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Nitrogen, ammonia (As N)",2018-08-21 10:00:00,"7664-41-7","T",0.0098,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-21 10:00:00,"KN","T",0.47,"mg/l",0.08,"mg/l",0.1,"","T",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","NITROGEN, NITRATE (AS N)",2018-08-21 10:00:00,"14797-55-8","T",1.31,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","NITROGEN, NITRITE",2018-08-21 10:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Orthophosphate as Phosphorus, Dissolved",2018-08-21 10:00:00,"PDORTHO","D",0.15,"mg/l",0.0014,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-21 10:00:00,"7723-14-0","T",0.165,"mg/l",0.02,"mg/l",0.05,"","A",""
"Ramapo RAS 2018","15-RAMA-1.1","15-RAMA-1.1-08212018-WS","Potassium",2018-08-21 10:00:00,"7440-09-7","T",1970,"ug/l",70,"ug/l",2000,"EJ","J","estimated value due to lab error"
