"sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"18BLK107","TOTAL ORGANIC CARBON",2018-07-24,"TOC","T",6.4,"mg/l",0.05,"mg/l",1,"","T",""
"18BLK108","Color, True",2018-07-24,"COLOR","T",220,"color unit",NA,"color unit",10,"","A",""
"18BLK108","Nitrate+Nitrite as Nitrogen",2018-07-24,"NO3NO2N","T",0.0224,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18BLK108","Nitrogen, ammonia (As N)",2018-07-24,"7664-41-7","T",0.273,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"18BLK108","NITROGEN, KJELDAHL, TOTAL",2018-07-24,"KN","T",0.55,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK108","pH of Color Analysis",2018-07-24,"PHCOLOR","T",7.06,"pH units",NA,"pH units",NA,"","A",""
"18BLK108","PHOSPHORUS, DISSOLVED (AS P)",2018-07-24,"7723-14-0","D",0.0097,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK108","PHOSPHORUS, TOTAL (AS P)",2018-07-24,"7723-14-0","T",0.0196,"mg/l",0.002,"mg/l",0.005,"","R","Precision error"
"18BLK108","TOTAL ORGANIC CARBON",2018-07-24,"TOC","T",7.8,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18BLK111","ALKALINITY, TOTAL (AS CaCO3)",2018-07-23,"ALK","T",23.6,"mg/l",1,"mg/l",2,"","A",""
"18BLK111","Chlorophyll A",2018-07-23,"479-61-8","T",6.43,"ug/l",NA,"ug/l",0.16,"","A",""
"18BLK111","Color, True",2018-07-23,"COLOR","T",190,"color unit",NA,"color unit",10,"","A",""
"18BLK111","Nitrate+Nitrite as Nitrogen",2018-07-23,"NO3NO2N","T",0.003,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18BLK111","Nitrogen, ammonia (As N)",2018-07-23,"7664-41-7","T",0.0057,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"18BLK111","NITROGEN, KJELDAHL, TOTAL",2018-07-23,"KN","T",0.86,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK111","pH of Color Analysis",2018-07-23,"PHCOLOR","T",7.43,"pH units",NA,"pH units",NA,"","A",""
"18BLK111","PHOSPHORUS, DISSOLVED (AS P)",2018-07-23,"7723-14-0","D",0.0194,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK111","PHOSPHORUS, TOTAL (AS P)",2018-07-23,"7723-14-0","T",0.0441,"mg/l",0.002,"mg/l",0.005,"","R","Precision error"
"18BLK111","TOTAL ORGANIC CARBON",2018-07-23,"TOC","T",11.9,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18BLK113","ALKALINITY, TOTAL (AS CaCO3)",2018-07-23,"ALK","T",NA,"mg/l",1,"mg/l",2,"U","U","Analyte was analyzed for but not detected"
"18BLK113","Chlorophyll A",2018-07-23,"479-61-8","T",1.67,"ug/l",NA,"ug/l",0.08,"","A",""
"18BLK113","Color, True",2018-07-23,"COLOR","T",19,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18BLK113","Nitrate+Nitrite as Nitrogen",2018-07-23,"NO3NO2N","T",0.0539,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18BLK113","Nitrogen, ammonia (As N)",2018-07-23,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","R","Analyte was analyzed for but not detected ; Precision error"
"18BLK113","NITROGEN, KJELDAHL, TOTAL",2018-07-23,"KN","T",0.15,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK113","pH of Color Analysis",2018-07-23,"PHCOLOR","T",7.28,"pH units",NA,"pH units",NA,"","A",""
"18BLK113","PHOSPHORUS, DISSOLVED (AS P)",2018-07-23,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18BLK113","PHOSPHORUS, TOTAL (AS P)",2018-07-23,"7723-14-0","T",0.006,"mg/l",0.002,"mg/l",0.005,"","R","Precision error"
"18BLK113","TOTAL ORGANIC CARBON",2018-07-23,"TOC","T",3.3,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18BLK114","Color, True",2018-07-23,"COLOR","T",22,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18BLK114","Nitrate+Nitrite as Nitrogen",2018-07-23,"NO3NO2N","T",0.116,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18BLK114","Nitrogen, ammonia (As N)",2018-07-23,"7664-41-7","T",0.0428,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"18BLK114","NITROGEN, KJELDAHL, TOTAL",2018-07-23,"KN","T",0.19,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK114","pH of Color Analysis",2018-07-23,"PHCOLOR","T",7.13,"pH units",NA,"pH units",NA,"","A",""
"18BLK114","PHOSPHORUS, DISSOLVED (AS P)",2018-07-23,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18BLK114","PHOSPHORUS, TOTAL (AS P)",2018-07-23,"7723-14-0","T",NA,"mg/l",0.002,"mg/l",0.005,"U","R","Analyte was analyzed for but not detected ; Precision error"
"18BLK114","TOTAL ORGANIC CARBON",2018-07-23,"TOC","T",2.5,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18BLK201","ALKALINITY, TOTAL (AS CaCO3)",2018-08-22,"ALK","T",14,"mg/l",1,"mg/l",2,"","A",""
"18BLK201","Chlorophyll A",2018-08-22,"479-61-8","T",1.21,"ug/l",NA,"ug/l",0.04,"","A",""
"18BLK201","Color, True",2018-08-22,"COLOR","T",16,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18BLK201","Nitrate+Nitrite as Nitrogen",2018-08-22,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","R","Analyte was analyzed for but not detected ; Accuracy error"
"18BLK201","Nitrogen, ammonia (As N)",2018-08-22,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18BLK201","NITROGEN, KJELDAHL, TOTAL",2018-08-22,"KN","T",0.46,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK201","pH of Color Analysis",2018-08-22,"PHCOLOR","T",7.42,"pH units",NA,"pH units",NA,"","A",""
"18BLK201","PHOSPHORUS, DISSOLVED (AS P)",2018-08-22,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18BLK201","PHOSPHORUS, TOTAL (AS P)",2018-08-22,"7723-14-0","T",0.0084,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK201","TOTAL ORGANIC CARBON",2018-08-22,"TOC","T",4.7,"mg/l",0.05,"mg/l",1,"","T",""
"18BLK202","Color, True",2018-08-22,"COLOR","T",19,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18BLK202","Nitrate+Nitrite as Nitrogen",2018-08-22,"NO3NO2N","T",0.0153,"mg/l",7e-04,"mg/l",0.002,"","R","Accuracy error"
"18BLK202","Nitrogen, ammonia (As N)",2018-08-22,"7664-41-7","T",0.0796,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18BLK202","NITROGEN, KJELDAHL, TOTAL",2018-08-22,"KN","T",0.35,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK202","pH of Color Analysis",2018-08-22,"PHCOLOR","T",7.22,"pH units",NA,"pH units",NA,"","A",""
"18BLK202","PHOSPHORUS, DISSOLVED (AS P)",2018-08-22,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18BLK202","PHOSPHORUS, TOTAL (AS P)",2018-08-22,"7723-14-0","T",0.0132,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK202","TOTAL ORGANIC CARBON",2018-08-22,"TOC","T",3.9,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18BLK203","ALKALINITY, TOTAL (AS CaCO3)",2018-08-22,"ALK","T",12.4,"mg/l",1,"mg/l",2,"","A",""
"18BLK203","Chlorophyll A",2018-08-22,"479-61-8","T",1.11,"ug/l",NA,"ug/l",0.04,"","A",""
"18BLK203","Color, True",2018-08-22,"COLOR","T",15,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18BLK203","Nitrate+Nitrite as Nitrogen",2018-08-22,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","R","Analyte was analyzed for but not detected ; Accuracy error"
"18BLK203","Nitrogen, ammonia (As N)",2018-08-22,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18BLK203","NITROGEN, KJELDAHL, TOTAL",2018-08-22,"KN","T",0.29,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK203","pH of Color Analysis",2018-08-22,"PHCOLOR","T",6.99,"pH units",NA,"pH units",NA,"","A",""
"18BLK203","PHOSPHORUS, DISSOLVED (AS P)",2018-08-22,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18BLK203","PHOSPHORUS, TOTAL (AS P)",2018-08-22,"7723-14-0","T",0.0078,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK203","TOTAL ORGANIC CARBON",2018-08-22,"TOC","T",4.4,"mg/l",0.09,"mg/l",2,"","R","Equipment Blank error"
"18BLK204","Color, True",2018-08-22,"COLOR","T",50,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"18BLK204","Nitrate+Nitrite as Nitrogen",2018-08-22,"NO3NO2N","T",0.12,"mg/l",7e-04,"mg/l",0.002,"","R","Accuracy error"
"18BLK204","Nitrogen, ammonia (As N)",2018-08-22,"7664-41-7","T",0.0877,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18BLK204","NITROGEN, KJELDAHL, TOTAL",2018-08-22,"KN","T",0.38,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK204","pH of Color Analysis",2018-08-22,"PHCOLOR","T",7.03,"pH units",NA,"pH units",NA,"","A",""
"18BLK204","PHOSPHORUS, DISSOLVED (AS P)",2018-08-22,"7723-14-0","D",0.009,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK204","PHOSPHORUS, TOTAL (AS P)",2018-08-22,"7723-14-0","T",0.0165,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK204","TOTAL ORGANIC CARBON",2018-08-22,"TOC","T",4.4,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18BLK205","ALKALINITY, TOTAL (AS CaCO3)",2018-08-21,"ALK","T",7.2,"mg/l",1,"mg/l",2,"","A",""
"18BLK205","Chlorophyll A",2018-08-21,"479-61-8","T",3.29,"ug/l",NA,"ug/l",0.08,"","A",""
"18BLK205","Color, True",2018-08-21,"COLOR","T",38,"color unit",NA,"color unit",1,"","T",""
"18BLK205","Nitrate+Nitrite as Nitrogen",2018-08-21,"NO3NO2N","T",0.0037,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18BLK205","Nitrogen, ammonia (As N)",2018-08-21,"7664-41-7","T",0.0107,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18BLK205","NITROGEN, KJELDAHL, TOTAL",2018-08-21,"KN","T",0.52,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK205","pH of Color Analysis",2018-08-21,"PHCOLOR","T",4.7,"pH units",NA,"pH units",NA,"","A",""
"18BLK205","PHOSPHORUS, DISSOLVED (AS P)",2018-08-21,"7723-14-0","D",0.0062,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK205","PHOSPHORUS, TOTAL (AS P)",2018-08-21,"7723-14-0","T",0.0109,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK205","TOTAL ORGANIC CARBON",2018-08-21,"TOC","T",7.4,"mg/l",0.05,"mg/l",1,"","T",""
"18BLK206","Color, True",2018-08-21,"COLOR","T",57,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"18BLK206","Nitrate+Nitrite as Nitrogen",2018-08-21,"NO3NO2N","T",0.0133,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18BLK206","Nitrogen, ammonia (As N)",2018-08-21,"7664-41-7","T",0.11,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18BLK206","NITROGEN, KJELDAHL, TOTAL",2018-08-21,"KN","T",0.42,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK206","pH of Color Analysis",2018-08-21,"PHCOLOR","T",6.72,"pH units",NA,"pH units",NA,"","A",""
"18BLK206","PHOSPHORUS, DISSOLVED (AS P)",2018-08-21,"7723-14-0","D",0.008,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK206","PHOSPHORUS, TOTAL (AS P)",2018-08-21,"7723-14-0","T",0.0153,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK206","TOTAL ORGANIC CARBON",2018-08-21,"TOC","T",6.1,"mg/l",0.05,"mg/l",1,"","T",""
"18BLK207","ALKALINITY, TOTAL (AS CaCO3)",2018-08-22,"ALK","T",5.6,"mg/l",1,"mg/l",2,"","A",""
"18BLK207","Chlorophyll A",2018-08-22,"479-61-8","T",2.33,"ug/l",NA,"ug/l",0.08,"","A",""
"18BLK207","Color, True",2018-08-22,"COLOR","T",35,"color unit",NA,"color unit",1,"","T",""
"18BLK207","Nitrate+Nitrite as Nitrogen",2018-08-22,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","R","Analyte was analyzed for but not detected ; Accuracy error"
"18BLK207","Nitrogen, ammonia (As N)",2018-08-22,"7664-41-7","T",0.0061,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18BLK207","NITROGEN, KJELDAHL, TOTAL",2018-08-22,"KN","T",0.32,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK207","pH of Color Analysis",2018-08-22,"PHCOLOR","T",6.72,"pH units",NA,"pH units",NA,"","A",""
"18BLK207","PHOSPHORUS, DISSOLVED (AS P)",2018-08-22,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18BLK207","PHOSPHORUS, TOTAL (AS P)",2018-08-22,"7723-14-0","T",0.0084,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK207","TOTAL ORGANIC CARBON",2018-08-22,"TOC","T",6.2,"mg/l",0.05,"mg/l",1,"","T",""
"18BLK208","Color, True",2018-08-22,"COLOR","T",120,"color unit",NA,"color unit",5,"","A",""
"18BLK208","Nitrate+Nitrite as Nitrogen",2018-08-22,"NO3NO2N","T",0.0325,"mg/l",7e-04,"mg/l",0.002,"","R","Accuracy error"
"18BLK208","Nitrogen, ammonia (As N)",2018-08-22,"7664-41-7","T",0.123,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18BLK208","NITROGEN, KJELDAHL, TOTAL",2018-08-22,"KN","T",0.44,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK208","pH of Color Analysis",2018-08-22,"PHCOLOR","T",6.46,"pH units",NA,"pH units",NA,"","A",""
"18BLK208","PHOSPHORUS, DISSOLVED (AS P)",2018-08-22,"7723-14-0","D",0.0071,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK208","PHOSPHORUS, TOTAL (AS P)",2018-08-22,"7723-14-0","T",0.0139,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK208","TOTAL ORGANIC CARBON",2018-08-22,"TOC","T",7,"mg/l",0.05,"mg/l",1,"","T",""
"18BLK211","ALKALINITY, TOTAL (AS CaCO3)",2018-08-21,"ALK","T",16.4,"mg/l",1,"mg/l",2,"","A",""
"18BLK211","Chlorophyll A",2018-08-21,"479-61-8","T",13.4,"ug/l",NA,"ug/l",0.64,"","A",""
"18BLK211","Color, True",2018-08-21,"COLOR","T",190,"color unit",NA,"color unit",10,"","A",""
"18BLK211","Nitrate+Nitrite as Nitrogen",2018-08-21,"NO3NO2N","T",0.0034,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18BLK211","Nitrogen, ammonia (As N)",2018-08-21,"7664-41-7","T",0.0092,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18BLK211","NITROGEN, KJELDAHL, TOTAL",2018-08-21,"KN","T",0.78,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK211","pH of Color Analysis",2018-08-21,"PHCOLOR","T",7.06,"pH units",NA,"pH units",NA,"","A",""
"18BLK211","PHOSPHORUS, DISSOLVED (AS P)",2018-08-21,"7723-14-0","D",0.0142,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK211","PHOSPHORUS, TOTAL (AS P)",2018-08-21,"7723-14-0","T",0.0289,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK211","TOTAL ORGANIC CARBON",2018-08-21,"TOC","T",14.9,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18BLK213","ALKALINITY, TOTAL (AS CaCO3)",2018-08-21,"ALK","T",NA,"mg/l",1,"mg/l",2,"U","U","Analyte was analyzed for but not detected"
"18BLK213","Chlorophyll A",2018-08-21,"479-61-8","T",1.26,"ug/l",NA,"ug/l",0.04,"","A",""
"18BLK213","Color, True",2018-08-21,"COLOR","T",16,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18BLK213","Nitrate+Nitrite as Nitrogen",2018-08-21,"NO3NO2N","T",0.0278,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18BLK213","Nitrogen, ammonia (As N)",2018-08-21,"7664-41-7","T",0.0066,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18BLK213","NITROGEN, KJELDAHL, TOTAL",2018-08-21,"KN","T",0.29,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK213","pH of Color Analysis",2018-08-21,"PHCOLOR","T",6.39,"pH units",NA,"pH units",NA,"","A",""
"18BLK213","PHOSPHORUS, DISSOLVED (AS P)",2018-08-21,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18BLK213","PHOSPHORUS, TOTAL (AS P)",2018-08-21,"7723-14-0","T",0.0055,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK213","TOTAL ORGANIC CARBON",2018-08-21,"TOC","T",3.4,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18BLK214","Color, True",2018-08-21,"COLOR","T",33,"color unit",NA,"color unit",1,"","T",""
"18BLK214","Nitrate+Nitrite as Nitrogen",2018-08-21,"NO3NO2N","T",0.08,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18BLK214","Nitrogen, ammonia (As N)",2018-08-21,"7664-41-7","T",0.159,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18BLK214","NITROGEN, KJELDAHL, TOTAL",2018-08-21,"KN","T",0.4,"mg/l",0.08,"mg/l",0.1,"","A",""
"18BLK214","pH of Color Analysis",2018-08-21,"PHCOLOR","T",6.65,"pH units",NA,"pH units",NA,"","A",""
"18BLK214","PHOSPHORUS, DISSOLVED (AS P)",2018-08-21,"7723-14-0","D",0.0056,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK214","PHOSPHORUS, TOTAL (AS P)",2018-08-21,"7723-14-0","T",0.0104,"mg/l",0.002,"mg/l",0.005,"","A",""
"18BLK214","TOTAL ORGANIC CARBON",2018-08-21,"TOC","T",3.4,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18CMG001","ALKALINITY, TOTAL (AS CaCO3)",2018-06-12,"ALK","T",41.6,"mg/l",1,"mg/l",2,"","A",""
"18CMG001","Chlorophyll A",2018-06-12,"479-61-8","T",10.6,"ug/l",NA,"ug/l",0.32,"","A",""
"18CMG001","Color, True",2018-06-12,"COLOR","T",100,"color unit",NA,"color unit",5,"","R","Equipment Blank error"
"18CMG001","Nitrate+Nitrite as Nitrogen",2018-06-12,"NO3NO2N","T",0.004,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18CMG001","Nitrogen, ammonia (As N)",2018-06-12,"7664-41-7","T",0.0066,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"18CMG001","NITROGEN, KJELDAHL, TOTAL",2018-06-12,"KN","T",0.75,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18CMG001","pH of Color Analysis",2018-06-12,"PHCOLOR","T",7.57,"pH units",NA,"pH units",NA,"","A",""
"18CMG001","PHOSPHORUS, DISSOLVED (AS P)",2018-06-12,"7723-14-0","D",0.0113,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18CMG001","PHOSPHORUS, TOTAL (AS P)",2018-06-12,"7723-14-0","T",0.0222,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error"
"18CMG001","TOTAL ORGANIC CARBON",2018-06-12,"TOC","T",8.2,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18CMG003","ALKALINITY, TOTAL (AS CaCO3)",2018-06-12,"ALK","T",53.2,"mg/l",1,"mg/l",2,"","A",""
"18CMG003","Chlorophyll A",2018-06-12,"479-61-8","T",56.8,"ug/l",NA,"ug/l",1.6,"","A",""
"18CMG003","Color, True",2018-06-12,"COLOR","T",210,"color unit",NA,"color unit",10,"","R","Equipment Blank error"
"18CMG003","Nitrate+Nitrite as Nitrogen",2018-06-12,"NO3NO2N","T",0.0094,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18CMG003","Nitrogen, ammonia (As N)",2018-06-12,"7664-41-7","T",0.0093,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"18CMG003","NITROGEN, KJELDAHL, TOTAL",2018-06-12,"KN","T",1.14,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18CMG003","pH of Color Analysis",2018-06-12,"PHCOLOR","T",7.58,"pH units",NA,"pH units",NA,"","A",""
"18CMG003","PHOSPHORUS, DISSOLVED (AS P)",2018-06-12,"7723-14-0","D",0.0317,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18CMG003","PHOSPHORUS, TOTAL (AS P)",2018-06-12,"7723-14-0","T",0.0646,"mg/l",0.002,"mg/l",0.005,"","T",""
"18CMG003","TOTAL ORGANIC CARBON",2018-06-12,"TOC","T",9.6,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18CMG005","ALKALINITY, TOTAL (AS CaCO3)",2018-06-13,"ALK","T",15.6,"mg/l",1,"mg/l",2,"","A",""
"18CMG005","Chlorophyll A",2018-06-13,"479-61-8","T",2.41,"ug/l",NA,"ug/l",0.16,"","A",""
"18CMG005","Color, True",2018-06-13,"COLOR","T",24,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18CMG005","Nitrate+Nitrite as Nitrogen",2018-06-13,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"18CMG005","Nitrogen, ammonia (As N)",2018-06-13,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18CMG005","NITROGEN, KJELDAHL, TOTAL",2018-06-13,"KN","T",0.45,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18CMG005","pH of Color Analysis",2018-06-13,"PHCOLOR","T",7.56,"pH units",NA,"pH units",NA,"","A",""
"18CMG005","PHOSPHORUS, DISSOLVED (AS P)",2018-06-13,"7723-14-0","D",0.0074,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18CMG005","PHOSPHORUS, TOTAL (AS P)",2018-06-13,"7723-14-0","T",0.0079,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error"
"18CMG005","TOTAL ORGANIC CARBON",2018-06-13,"TOC","T",4.8,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18CMG006","Color, True",2018-06-13,"COLOR","T",43,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18CMG006","Nitrate+Nitrite as Nitrogen",2018-06-13,"NO3NO2N","T",0.0024,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18CMG006","Nitrogen, ammonia (As N)",2018-06-13,"7664-41-7","T",0.772,"mg/l",8e-04,"mg/l",0.005,"","J","estimated value due to Equipment Blank error"
"18CMG006","NITROGEN, KJELDAHL, TOTAL",2018-06-13,"KN","T",1.98,"mg/l",0.08,"mg/l",0.1,"","T",""
"18CMG006","pH of Color Analysis",2018-06-13,"PHCOLOR","T",7.16,"pH units",NA,"pH units",NA,"","A",""
"18CMG006","PHOSPHORUS, DISSOLVED (AS P)",2018-06-13,"7723-14-0","D",0.0603,"mg/l",0.002,"mg/l",0.005,"","R","estimated value due to Equipment Blank error ; Precision error"
"18CMG006","PHOSPHORUS, TOTAL (AS P)",2018-06-13,"7723-14-0","T",0.147,"mg/l",0.004,"mg/l",0.01,"","A",""
"18CMG006","TOTAL ORGANIC CARBON",2018-06-13,"TOC","T",6.1,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18CMG007","ALKALINITY, TOTAL (AS CaCO3)",2018-06-12,"ALK","T",151,"mg/l",1,"mg/l",2,"","A",""
"18CMG007","Chlorophyll A",2018-06-12,"479-61-8","T",7.55,"ug/l",NA,"ug/l",0.32,"","A",""
"18CMG007","Color, True",2018-06-12,"COLOR","T",39,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18CMG007","Nitrate+Nitrite as Nitrogen",2018-06-12,"NO3NO2N","T",0.004,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18CMG007","Nitrogen, ammonia (As N)",2018-06-12,"7664-41-7","T",0.0123,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"18CMG007","NITROGEN, KJELDAHL, TOTAL",2018-06-12,"KN","T",1,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18CMG007","pH of Color Analysis",2018-06-12,"PHCOLOR","T",8.11,"pH units",NA,"pH units",NA,"","A",""
"18CMG007","PHOSPHORUS, DISSOLVED (AS P)",2018-06-12,"7723-14-0","D",0.0143,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18CMG007","PHOSPHORUS, TOTAL (AS P)",2018-06-12,"7723-14-0","T",0.0285,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error"
"18CMG007","TOTAL ORGANIC CARBON",2018-06-12,"TOC","T",7.5,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18CMG009","ALKALINITY, TOTAL (AS CaCO3)",2018-06-13,"ALK","T",33.6,"mg/l",1,"mg/l",2,"","A",""
"18CMG009","Chlorophyll A",2018-06-13,"479-61-8","T",3.42,"ug/l",NA,"ug/l",0.16,"","A",""
"18CMG009","Color, True",2018-06-13,"COLOR","T",32,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18CMG009","Nitrate+Nitrite as Nitrogen",2018-06-13,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"18CMG009","Nitrogen, ammonia (As N)",2018-06-13,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18CMG009","NITROGEN, KJELDAHL, TOTAL",2018-06-13,"KN","T",0.62,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18CMG009","pH of Color Analysis",2018-06-13,"PHCOLOR","T",7.69,"pH units",NA,"pH units",NA,"","A",""
